INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-01-01T22:00:00-00:00,2024-01-01T23:00:00-00:00,1,2024-01-01,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1515.2,DAM,4
2024-01-02T03:00:00-00:00,2024-01-02T04:00:00-00:00,1,2024-01-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1839.67,DAM,4
2024-01-02T02:00:00-00:00,2024-01-02T03:00:00-00:00,1,2024-01-01,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1849.86,DAM,4
2024-01-02T03:00:00-00:00,2024-01-02T04:00:00-00:00,1,2024-01-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,285.76,DAM,5
2024-01-01T18:00:00-00:00,2024-01-01T19:00:00-00:00,1,2024-01-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,238.29,DAM,5
2024-01-02T05:00:00-00:00,2024-01-02T06:00:00-00:00,1,2024-01-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,272.04,DAM,5
2024-01-01T14:00:00-00:00,2024-01-01T15:00:00-00:00,1,2024-01-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,221.96,DAM,5
2024-01-01T11:00:00-00:00,2024-01-01T12:00:00-00:00,1,2024-01-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,197.24,DAM,5
2024-01-01T13:00:00-00:00,2024-01-01T14:00:00-00:00,1,2024-01-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,207.59,DAM,5
2024-01-01T09:00:00-00:00,2024-01-01T10:00:00-00:00,1,2024-01-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,201.87,DAM,5
