INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-01-18T02:00:00-00:00,2024-01-18T03:00:00-00:00,0,2024-01-17,19,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,180,ACTUAL,595
2024-01-17T17:00:00-00:00,2024-01-17T18:00:00-00:00,0,2024-01-17,10,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,191,ACTUAL,595
2024-01-17T18:00:00-00:00,2024-01-17T19:00:00-00:00,0,2024-01-17,11,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,178,ACTUAL,595
2024-01-17T12:00:00-00:00,2024-01-17T13:00:00-00:00,0,2024-01-17,5,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,177,ACTUAL,595
2024-01-18T00:00:00-00:00,2024-01-18T01:00:00-00:00,0,2024-01-17,17,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,165,ACTUAL,595
2024-01-17T15:00:00-00:00,2024-01-17T16:00:00-00:00,0,2024-01-17,8,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,213,ACTUAL,595
2024-01-18T07:00:00-00:00,2024-01-18T08:00:00-00:00,0,2024-01-17,24,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,153,ACTUAL,595
2024-01-17T21:00:00-00:00,2024-01-17T22:00:00-00:00,0,2024-01-17,14,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,160,ACTUAL,595
2024-01-17T22:00:00-00:00,2024-01-17T23:00:00-00:00,0,2024-01-17,15,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,164,ACTUAL,595
2024-01-17T19:00:00-00:00,2024-01-17T20:00:00-00:00,0,2024-01-17,12,0,ACTUAL,WALCDSW,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,166,ACTUAL,595
2024-01-19T01:00:00-00:00,2024-01-19T02:00:00-00:00,0,2024-01-18,18,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2016,ACTUAL,596
2024-01-19T04:00:00-00:00,2024-01-19T05:00:00-00:00,0,2024-01-18,21,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1880,ACTUAL,596
2024-01-19T06:00:00-00:00,2024-01-19T07:00:00-00:00,0,2024-01-18,23,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1688,ACTUAL,596
2024-01-18T08:00:00-00:00,2024-01-18T09:00:00-00:00,0,2024-01-18,1,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1638,ACTUAL,596
2024-01-18T09:00:00-00:00,2024-01-18T10:00:00-00:00,0,2024-01-18,2,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1635,ACTUAL,596
2024-01-18T11:00:00-00:00,2024-01-18T12:00:00-00:00,0,2024-01-18,4,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1667,ACTUAL,596
2024-01-18T21:00:00-00:00,2024-01-18T22:00:00-00:00,0,2024-01-18,14,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1917,ACTUAL,596
2024-01-19T00:00:00-00:00,2024-01-19T01:00:00-00:00,0,2024-01-18,17,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1971,ACTUAL,596
2024-01-19T07:00:00-00:00,2024-01-19T08:00:00-00:00,0,2024-01-18,24,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1604,ACTUAL,596
2024-01-18T16:00:00-00:00,2024-01-18T17:00:00-00:00,0,2024-01-18,9,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2078,ACTUAL,596
2024-01-18T18:00:00-00:00,2024-01-18T19:00:00-00:00,0,2024-01-18,11,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1981,ACTUAL,596
2024-01-18T14:00:00-00:00,2024-01-18T15:00:00-00:00,0,2024-01-18,7,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1985,ACTUAL,596
2024-01-18T17:00:00-00:00,2024-01-18T18:00:00-00:00,0,2024-01-18,10,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2026,ACTUAL,596
2024-01-19T02:00:00-00:00,2024-01-19T03:00:00-00:00,0,2024-01-18,19,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1987,ACTUAL,596
2024-01-19T05:00:00-00:00,2024-01-19T06:00:00-00:00,0,2024-01-18,22,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1791,ACTUAL,596
2024-01-18T19:00:00-00:00,2024-01-18T20:00:00-00:00,0,2024-01-18,12,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1949,ACTUAL,596
2024-01-18T22:00:00-00:00,2024-01-18T23:00:00-00:00,0,2024-01-18,15,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1907,ACTUAL,596
2024-01-18T20:00:00-00:00,2024-01-18T21:00:00-00:00,0,2024-01-18,13,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1934,ACTUAL,596
2024-01-19T03:00:00-00:00,2024-01-19T04:00:00-00:00,0,2024-01-18,20,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1940,ACTUAL,596
2024-01-18T12:00:00-00:00,2024-01-18T13:00:00-00:00,0,2024-01-18,5,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1724,ACTUAL,596
2024-01-18T13:00:00-00:00,2024-01-18T14:00:00-00:00,0,2024-01-18,6,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1837,ACTUAL,596
2024-01-18T10:00:00-00:00,2024-01-18T11:00:00-00:00,0,2024-01-18,3,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1643,ACTUAL,596
2024-01-18T15:00:00-00:00,2024-01-18T16:00:00-00:00,0,2024-01-18,8,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2078,ACTUAL,596
2024-01-18T23:00:00-00:00,2024-01-19T00:00:00-00:00,0,2024-01-18,16,0,ACTUAL,AVA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1908,ACTUAL,596
2024-01-19T07:00:00-00:00,2024-01-19T08:00:00-00:00,0,2024-01-18,24,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T17:00:00-00:00,2024-01-18T18:00:00-00:00,0,2024-01-18,10,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T13:00:00-00:00,2024-01-18T14:00:00-00:00,0,2024-01-18,6,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T06:00:00-00:00,2024-01-19T07:00:00-00:00,0,2024-01-18,23,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T04:00:00-00:00,2024-01-19T05:00:00-00:00,0,2024-01-18,21,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T19:00:00-00:00,2024-01-18T20:00:00-00:00,0,2024-01-18,12,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T23:00:00-00:00,2024-01-19T00:00:00-00:00,0,2024-01-18,16,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T22:00:00-00:00,2024-01-18T23:00:00-00:00,0,2024-01-18,15,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T16:00:00-00:00,2024-01-18T17:00:00-00:00,0,2024-01-18,9,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T10:00:00-00:00,2024-01-18T11:00:00-00:00,0,2024-01-18,3,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T14:00:00-00:00,2024-01-18T15:00:00-00:00,0,2024-01-18,7,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T09:00:00-00:00,2024-01-18T10:00:00-00:00,0,2024-01-18,2,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T03:00:00-00:00,2024-01-19T04:00:00-00:00,0,2024-01-18,20,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T08:00:00-00:00,2024-01-18T09:00:00-00:00,0,2024-01-18,1,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T00:00:00-00:00,2024-01-19T01:00:00-00:00,0,2024-01-18,17,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T20:00:00-00:00,2024-01-18T21:00:00-00:00,0,2024-01-18,13,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T18:00:00-00:00,2024-01-18T19:00:00-00:00,0,2024-01-18,11,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T21:00:00-00:00,2024-01-18T22:00:00-00:00,0,2024-01-18,14,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T15:00:00-00:00,2024-01-18T16:00:00-00:00,0,2024-01-18,8,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T11:00:00-00:00,2024-01-18T12:00:00-00:00,0,2024-01-18,4,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T02:00:00-00:00,2024-01-19T03:00:00-00:00,0,2024-01-18,19,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T01:00:00-00:00,2024-01-19T02:00:00-00:00,0,2024-01-18,18,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T12:00:00-00:00,2024-01-18T13:00:00-00:00,0,2024-01-18,5,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-19T05:00:00-00:00,2024-01-19T06:00:00-00:00,0,2024-01-18,22,0,ACTUAL,AVRN,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,0,ACTUAL,597
2024-01-18T10:00:00-00:00,2024-01-18T11:00:00-00:00,0,2024-01-18,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3249,ACTUAL,598
2024-01-19T01:00:00-00:00,2024-01-19T02:00:00-00:00,0,2024-01-18,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3594,ACTUAL,598
2024-01-19T05:00:00-00:00,2024-01-19T06:00:00-00:00,0,2024-01-18,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3324,ACTUAL,598
2024-01-18T18:00:00-00:00,2024-01-18T19:00:00-00:00,0,2024-01-18,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2728,ACTUAL,598
2024-01-18T16:00:00-00:00,2024-01-18T17:00:00-00:00,0,2024-01-18,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3504,ACTUAL,598
2024-01-18T22:00:00-00:00,2024-01-18T23:00:00-00:00,0,2024-01-18,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2708,ACTUAL,598
2024-01-18T14:00:00-00:00,2024-01-18T15:00:00-00:00,0,2024-01-18,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4322,ACTUAL,598
2024-01-18T19:00:00-00:00,2024-01-18T20:00:00-00:00,0,2024-01-18,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2547,ACTUAL,598
2024-01-18T20:00:00-00:00,2024-01-18T21:00:00-00:00,0,2024-01-18,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2483,ACTUAL,598
2024-01-18T13:00:00-00:00,2024-01-18T14:00:00-00:00,0,2024-01-18,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4164,ACTUAL,598
2024-01-18T11:00:00-00:00,2024-01-18T12:00:00-00:00,0,2024-01-18,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3401,ACTUAL,598
2024-01-18T08:00:00-00:00,2024-01-18T09:00:00-00:00,0,2024-01-18,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3212,ACTUAL,598
2024-01-19T06:00:00-00:00,2024-01-19T07:00:00-00:00,0,2024-01-18,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3154,ACTUAL,598
2024-01-19T04:00:00-00:00,2024-01-19T05:00:00-00:00,0,2024-01-18,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3508,ACTUAL,598
2024-01-18T17:00:00-00:00,2024-01-18T18:00:00-00:00,0,2024-01-18,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3087,ACTUAL,598
2024-01-19T02:00:00-00:00,2024-01-19T03:00:00-00:00,0,2024-01-18,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3643,ACTUAL,598
2024-01-19T07:00:00-00:00,2024-01-19T08:00:00-00:00,0,2024-01-18,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3063,ACTUAL,598
2024-01-19T00:00:00-00:00,2024-01-19T01:00:00-00:00,0,2024-01-18,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3351,ACTUAL,598
2024-01-18T15:00:00-00:00,2024-01-18T16:00:00-00:00,0,2024-01-18,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,4015,ACTUAL,598
2024-01-18T09:00:00-00:00,2024-01-18T10:00:00-00:00,0,2024-01-18,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3203,ACTUAL,598
2024-01-19T03:00:00-00:00,2024-01-19T04:00:00-00:00,0,2024-01-18,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3610,ACTUAL,598
2024-01-18T23:00:00-00:00,2024-01-19T00:00:00-00:00,0,2024-01-18,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2995,ACTUAL,598
2024-01-18T12:00:00-00:00,2024-01-18T13:00:00-00:00,0,2024-01-18,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3761,ACTUAL,598
2024-01-18T21:00:00-00:00,2024-01-18T22:00:00-00:00,0,2024-01-18,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2528,ACTUAL,598
2024-01-19T05:00:00-00:00,2024-01-19T06:00:00-00:00,0,2024-01-18,22,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1947,ACTUAL,599
2024-01-18T11:00:00-00:00,2024-01-18T12:00:00-00:00,0,2024-01-18,4,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1575,ACTUAL,599
2024-01-19T06:00:00-00:00,2024-01-19T07:00:00-00:00,0,2024-01-18,23,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1817,ACTUAL,599
2024-01-18T08:00:00-00:00,2024-01-18T09:00:00-00:00,0,2024-01-18,1,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1642,ACTUAL,599
2024-01-18T13:00:00-00:00,2024-01-18T14:00:00-00:00,0,2024-01-18,6,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1753,ACTUAL,599
2024-01-18T14:00:00-00:00,2024-01-18T15:00:00-00:00,0,2024-01-18,7,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1951,ACTUAL,599
2024-01-18T18:00:00-00:00,2024-01-18T19:00:00-00:00,0,2024-01-18,11,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2046,ACTUAL,599
2024-01-18T20:00:00-00:00,2024-01-18T21:00:00-00:00,0,2024-01-18,13,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1934,ACTUAL,599
2024-01-18T19:00:00-00:00,2024-01-18T20:00:00-00:00,0,2024-01-18,12,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1993,ACTUAL,599
2024-01-19T02:00:00-00:00,2024-01-19T03:00:00-00:00,0,2024-01-18,19,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2113,ACTUAL,599
2024-01-18T16:00:00-00:00,2024-01-18T17:00:00-00:00,0,2024-01-18,9,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2124,ACTUAL,599
2024-01-18T09:00:00-00:00,2024-01-18T10:00:00-00:00,0,2024-01-18,2,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1595,ACTUAL,599
2024-01-18T15:00:00-00:00,2024-01-18T16:00:00-00:00,0,2024-01-18,8,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2103,ACTUAL,599
2024-01-18T21:00:00-00:00,2024-01-18T22:00:00-00:00,0,2024-01-18,14,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1934,ACTUAL,599
2024-01-19T07:00:00-00:00,2024-01-19T08:00:00-00:00,0,2024-01-18,24,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1701,ACTUAL,599
2024-01-18T10:00:00-00:00,2024-01-18T11:00:00-00:00,0,2024-01-18,3,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1567,ACTUAL,599
2024-01-18T12:00:00-00:00,2024-01-18T13:00:00-00:00,0,2024-01-18,5,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1634,ACTUAL,599
2024-01-18T17:00:00-00:00,2024-01-18T18:00:00-00:00,0,2024-01-18,10,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2087,ACTUAL,599
2024-01-18T22:00:00-00:00,2024-01-18T23:00:00-00:00,0,2024-01-18,15,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1959,ACTUAL,599
2024-01-19T00:00:00-00:00,2024-01-19T01:00:00-00:00,0,2024-01-18,17,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1991,ACTUAL,599
2024-01-19T01:00:00-00:00,2024-01-19T02:00:00-00:00,0,2024-01-18,18,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2107,ACTUAL,599
2024-01-19T03:00:00-00:00,2024-01-19T04:00:00-00:00,0,2024-01-18,20,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2080,ACTUAL,599
2024-01-19T04:00:00-00:00,2024-01-19T05:00:00-00:00,0,2024-01-18,21,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2032,ACTUAL,599
2024-01-18T23:00:00-00:00,2024-01-19T00:00:00-00:00,0,2024-01-18,16,0,ACTUAL,BANC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1937,ACTUAL,599
2024-01-19T06:00:00-00:00,2024-01-19T07:00:00-00:00,0,2024-01-18,23,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,283,ACTUAL,600
2024-01-18T19:00:00-00:00,2024-01-18T20:00:00-00:00,0,2024-01-18,12,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,299,ACTUAL,600
2024-01-18T08:00:00-00:00,2024-01-18T09:00:00-00:00,0,2024-01-18,1,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,248,ACTUAL,600
2024-01-18T14:00:00-00:00,2024-01-18T15:00:00-00:00,0,2024-01-18,7,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,282,ACTUAL,600
2024-01-18T12:00:00-00:00,2024-01-18T13:00:00-00:00,0,2024-01-18,5,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,246,ACTUAL,600
2024-01-18T15:00:00-00:00,2024-01-18T16:00:00-00:00,0,2024-01-18,8,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,299,ACTUAL,600
2024-01-18T23:00:00-00:00,2024-01-19T00:00:00-00:00,0,2024-01-18,16,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,289,ACTUAL,600
2024-01-19T01:00:00-00:00,2024-01-19T02:00:00-00:00,0,2024-01-18,18,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,320,ACTUAL,600
2024-01-19T04:00:00-00:00,2024-01-19T05:00:00-00:00,0,2024-01-18,21,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,313,ACTUAL,600
2024-01-18T16:00:00-00:00,2024-01-18T17:00:00-00:00,0,2024-01-18,9,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,306,ACTUAL,600
2024-01-18T09:00:00-00:00,2024-01-18T10:00:00-00:00,0,2024-01-18,2,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,242,ACTUAL,600
2024-01-18T11:00:00-00:00,2024-01-18T12:00:00-00:00,0,2024-01-18,4,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,240,ACTUAL,600
2024-01-18T10:00:00-00:00,2024-01-18T11:00:00-00:00,0,2024-01-18,3,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,238,ACTUAL,600
2024-01-18T13:00:00-00:00,2024-01-18T14:00:00-00:00,0,2024-01-18,6,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,259,ACTUAL,600
2024-01-18T17:00:00-00:00,2024-01-18T18:00:00-00:00,0,2024-01-18,10,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,304,ACTUAL,600
2024-01-18T20:00:00-00:00,2024-01-18T21:00:00-00:00,0,2024-01-18,13,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,298,ACTUAL,600
2024-01-18T22:00:00-00:00,2024-01-18T23:00:00-00:00,0,2024-01-18,15,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,293,ACTUAL,600
2024-01-19T03:00:00-00:00,2024-01-19T04:00:00-00:00,0,2024-01-18,20,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,320,ACTUAL,600
2024-01-18T21:00:00-00:00,2024-01-18T22:00:00-00:00,0,2024-01-18,14,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,294,ACTUAL,600
2024-01-19T00:00:00-00:00,2024-01-19T01:00:00-00:00,0,2024-01-18,17,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,301,ACTUAL,600
2024-01-19T02:00:00-00:00,2024-01-19T03:00:00-00:00,0,2024-01-18,19,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,324,ACTUAL,600
2024-01-19T05:00:00-00:00,2024-01-19T06:00:00-00:00,0,2024-01-18,22,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,301,ACTUAL,600
2024-01-18T18:00:00-00:00,2024-01-18T19:00:00-00:00,0,2024-01-18,11,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,299,ACTUAL,600
2024-01-19T07:00:00-00:00,2024-01-19T08:00:00-00:00,0,2024-01-18,24,0,ACTUAL,BANCMID,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,265,ACTUAL,600
2024-01-19T06:00:00-00:00,2024-01-19T07:00:00-00:00,0,2024-01-18,23,0,ACTUAL,BANCRDNG,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,100,ACTUAL,601
